date,product_id,product_name,category,units_sold,unit_price,discount_pct,gross_revenue,units_returned,return_rate,net_units_sold,net_revenue,cogs_per_unit,cogs_total,gross_profit,gross_margin_pct,marketing_spend,competitor_price,price_vs_competitor,economic_index,consumer_sentiment,csat_score,is_holiday,is_weekend,is_black_friday_week,is_cyber_monday,is_prime_day,day_of_week,month,quarter,season,season_ord,revenue_lag_1d,revenue_lag_7d,revenue_lag_30d,revenue_roll7_mean,revenue_roll30_mean,revenue_roll7_std,units_lag_1d,units_roll7_mean,target_next_day_revenue,is_high_demand_spike,day_name,year
2022-08-06,P009,Headphones,Electronics,112,192.71,5.17,21583.52,6,0.0603,106,20427.26,99.56,10553.36,9873.9,48.34,517.84,223.42,0.8625,98.29,62.9,3.6,0,1,0,0,0,5,8,3,Summer,3,12813.99,15257.76,10403.1,16039.48,14676.3,3147.49,73.0,88.86,15600.5,0,Saturday,2022
2022-08-07,P009,Headphones,Electronics,84,190.25,6.0,15981.0,2,0.0254,82,15600.5,90.38,7411.16,8189.34,52.49,441.69,186.43,1.0205,95.64,66.59,4.1,0,1,0,0,0,6,8,3,Summer,3,20427.26,19542.16,9469.74,15476.38,14880.66,2743.0,112.0,85.14,13157.76,0,Sunday,2022
2022-08-08,P009,Headphones,Electronics,71,199.36,0.6,14154.56,5,0.0786,66,13157.76,95.25,6286.5,6871.26,52.22,405.22,200.59,0.9939,94.0,62.23,3.7,0,0,0,0,0,0,8,3,Summer,3,15600.5,16372.4,14707.17,15017.15,14829.01,2835.53,84.0,82.43,17967.32,0,Monday,2022
2022-08-09,P009,Headphones,Electronics,92,201.88,0.7,18572.96,3,0.0413,89,17967.32,96.5,8588.5,9378.82,52.2,479.38,235.58,0.8569,99.71,61.37,5.0,0,0,0,0,0,1,8,3,Summer,3,13157.76,12155.72,14310.05,15847.38,14950.92,2705.92,71.0,86.0,18539.25,0,Tuesday,2022
2022-08-10,P009,Headphones,Electronics,98,195.15,3.08,19124.7,3,0.0364,95,18539.25,99.48,9450.6,9088.65,49.02,392.46,221.25,0.882,97.17,57.0,4.0,0,0,0,0,0,2,8,3,Summer,3,17967.32,16404.3,14832.86,16152.37,15074.46,2893.01,92.0,86.86,14882.94,0,Wednesday,2022
2022-08-11,P009,Headphones,Electronics,86,183.74,8.85,15801.64,5,0.0639,81,14882.94,95.5,7735.5,7147.44,48.02,381.65,208.57,0.881,97.57,64.96,3.5,0,0,0,0,0,3,8,3,Summer,3,18539.25,14560.5,20010.0,16198.43,14903.56,2865.88,98.0,88.0,14133.6,0,Thursday,2022
2022-08-12,P009,Headphones,Electronics,84,181.2,11.06,15220.8,6,0.0792,78,14133.6,87.12,6795.36,7338.24,51.92,419.12,185.24,0.9782,96.8,66.39,4.7,0,0,0,0,0,4,8,3,Summer,3,14882.94,12813.99,14034.84,16386.95,14906.85,2640.7,86.0,89.57,20381.45,0,Friday,2022
2022-08-13,P009,Headphones,Electronics,118,177.23,11.87,20913.14,3,0.0333,115,20381.45,97.36,11196.4,9185.05,45.07,481.07,226.66,0.7819,94.25,64.44,5.0,0,1,0,0,0,5,8,3,Summer,3,14133.6,20427.26,13162.8,16380.4,15147.48,2629.05,84.0,90.43,18325.65,0,Saturday,2022
2022-08-14,P009,Headphones,Electronics,101,197.05,3.21,19902.05,8,0.0803,93,18325.65,100.86,9379.98,8945.67,48.82,398.58,208.45,0.9453,97.87,58.29,3.9,0,1,0,0,0,6,8,3,Summer,3,20381.45,15600.5,11877.96,16769.71,15362.4,2695.25,118.0,92.86,13408.5,0,Sunday,2022
2022-08-15,P009,Headphones,Electronics,81,178.78,11.35,14481.18,6,0.0795,75,13408.5,89.52,6714.0,6694.5,49.93,479.96,197.14,0.9069,96.05,66.29,4.2,0,0,0,0,0,0,8,3,Summer,3,18325.65,13157.76,15300.0,16805.53,15299.35,2640.36,101.0,94.29,16298.58,0,Monday,2022
2022-08-16,P009,Headphones,Electronics,91,187.34,7.69,17047.94,4,0.0479,87,16298.58,103.91,9040.17,7258.41,44.53,409.37,226.23,0.8281,96.62,66.15,4.1,0,0,0,0,0,1,8,3,Summer,3,13408.5,17967.32,13849.97,16567.14,15380.97,2592.88,81.0,94.14,16974.08,0,Tuesday,2022
2022-08-17,P009,Headphones,Electronics,91,190.72,5.56,17355.52,2,0.0297,89,16974.08,87.27,7767.03,9207.05,54.24,483.81,180.95,1.054,97.2,55.88,4.0,0,0,0,0,0,2,8,3,Summer,3,16298.58,18539.25,16316.37,16343.54,15402.89,2458.48,91.0,93.14,18430.83,0,Wednesday,2022
2022-08-18,P009,Headphones,Electronics,104,186.17,7.6,19361.68,5,0.0513,99,18430.83,102.64,10161.36,8269.47,44.87,470.32,236.16,0.7883,96.65,63.18,3.8,0,0,0,0,0,3,8,3,Summer,3,16974.08,14882.94,14399.0,16850.38,15537.29,2472.85,91.0,95.71,14165.64,0,Thursday,2022
2022-08-19,P009,Headphones,Electronics,80,186.39,7.34,14911.2,4,0.0617,76,14165.64,89.01,6764.76,7400.88,52.25,416.24,197.38,0.9443,97.72,59.99,3.8,0,0,0,0,0,4,8,3,Summer,3,18430.83,14133.6,12792.0,16854.96,15583.07,2467.01,104.0,95.14,23299.76,0,Friday,2022
2022-08-20,P009,Headphones,Electronics,118,200.86,0.27,23701.48,2,0.0213,116,23299.76,80.54,9342.64,13957.12,59.9,366.87,224.58,0.8944,96.29,64.15,4.2,0,1,0,0,0,5,8,3,Summer,3,14165.64,20381.45,13130.03,17271.86,15922.07,3276.16,80.0,95.14,20980.96,0,Saturday,2022
2022-08-21,P009,Headphones,Electronics,120,187.33,7.85,22479.6,8,0.0717,112,20980.96,76.02,8514.24,12466.72,59.42,472.72,235.04,0.797,97.87,55.84,4.0,0,1,0,0,0,6,8,3,Summer,3,23299.76,18325.65,12565.04,17651.19,16202.6,3559.94,118.0,97.86,18137.0,0,Sunday,2022
2022-08-22,P009,Headphones,Electronics,104,181.37,10.36,18862.48,4,0.0427,100,18137.0,102.9,10290.0,7847.0,43.27,375.59,204.9,0.8852,92.74,61.8,4.0,0,0,0,0,0,0,8,3,Summer,3,20980.96,13408.5,18178.99,18326.69,16201.2,3029.87,120.0,101.14,19087.26,0,Monday,2022
2022-08-23,P009,Headphones,Electronics,104,187.13,8.24,19461.52,2,0.0237,102,19087.26,93.98,9585.96,9501.3,49.78,397.62,207.91,0.9001,94.89,62.55,4.1,0,0,0,0,0,1,8,3,Summer,3,18137.0,16298.58,14007.46,18725.08,16370.52,2899.28,104.0,103.0,18198.84,0,Tuesday,2022
2022-08-24,P009,Headphones,Electronics,108,178.42,11.87,19269.36,6,0.0615,102,18198.84,85.64,8735.28,9463.56,52.0,414.61,213.57,0.8354,94.64,62.44,3.6,0,0,0,0,0,2,8,3,Summer,3,19087.26,16974.08,10103.08,18900.04,16640.38,2811.63,104.0,105.43,18448.33,0,Wednesday,2022
2022-08-25,P009,Headphones,Electronics,107,179.11,11.74,19164.77,4,0.0433,103,18448.33,88.81,9147.43,9300.9,50.42,401.55,206.67,0.8666,97.49,65.75,3.5,0,0,0,0,0,3,8,3,Summer,3,18198.84,18430.83,13423.26,18902.54,16807.88,2811.15,108.0,105.86,15472.03,0,Thursday,2022
2022-08-26,P009,Headphones,Electronics,85,186.41,8.03,15844.85,2,0.0285,83,15472.03,81.64,6776.12,8695.91,56.2,488.29,201.26,0.9262,96.35,60.18,3.6,0,0,0,0,0,4,8,3,Summer,3,18448.33,14165.64,15760.08,19089.17,16798.28,2466.5,107.0,106.57,24538.8,0,Friday,2022
2022-08-27,P009,Headphones,Electronics,136,185.9,7.83,25282.4,4,0.0367,132,24538.8,86.29,11390.28,13148.52,53.58,421.41,217.3,0.8555,96.79,63.91,3.3,0,1,0,0,0,5,8,3,Summer,3,15472.03,23299.76,15664.35,19266.17,17094.1,2835.83,85.0,109.14,18453.36,0,Saturday,2022
2022-08-28,P009,Headphones,Electronics,97,200.58,0.44,19456.26,5,0.0518,92,18453.36,100.35,9232.2,9221.16,49.97,362.95,203.84,0.984,94.63,72.53,3.8,0,1,0,0,0,6,8,3,Summer,3,24538.8,20980.96,14859.75,18905.09,17213.88,2740.41,136.0,105.86,16361.28,0,Sunday,2022
2022-08-29,P009,Headphones,Electronics,95,177.84,11.8,16894.8,3,0.0391,92,16361.28,99.48,9152.16,7209.12,44.06,535.4,204.49,0.8697,97.67,63.44,3.8,0,0,0,0,0,0,8,3,Summer,3,18453.36,18137.0,15257.76,18651.41,17250.67,2900.86,97.0,104.57,14092.02,0,Monday,2022
2022-08-30,P009,Headphones,Electronics,86,178.38,11.21,15340.68,7,0.084,79,14092.02,79.94,6315.26,7776.76,55.19,485.01,180.23,0.9897,96.7,63.61,4.2,0,0,0,0,0,1,8,3,Summer,3,16361.28,19087.26,19542.16,17937.81,17069.0,3354.68,95.0,102.0,14554.32,0,Tuesday,2022
2022-08-31,P009,Headphones,Electronics,80,196.68,2.7,15734.4,6,0.0768,74,14554.32,84.27,6235.98,8318.34,57.15,449.63,183.97,1.0691,94.92,63.21,5.0,0,0,0,0,0,2,8,3,Summer,3,14092.02,18198.84,16372.4,17417.16,17008.39,3582.49,86.0,98.0,19207.2,0,Wednesday,2022
2022-09-01,P009,Headphones,Electronics,112,181.2,10.04,20294.4,6,0.06,106,19207.2,90.75,9619.5,9587.7,49.92,463.38,207.65,0.8726,94.28,61.28,3.6,0,0,0,0,0,3,9,3,Fall,4,14554.32,18448.33,12155.72,17525.57,17243.44,3630.07,80.0,98.71,17792.55,0,Thursday,2022
2022-09-02,P009,Headphones,Electronics,103,187.29,6.77,19290.87,8,0.0837,95,17792.55,100.0,9500.0,8292.55,46.61,389.64,211.1,0.8872,94.24,54.95,4.2,0,0,0,0,0,4,9,3,Fall,4,19207.2,15472.03,16404.3,17857.08,17289.72,3515.42,112.0,101.29,23898.6,0,Friday,2022
2022-09-03,P009,Headphones,Electronics,139,181.05,10.82,25165.95,7,0.051,132,23898.6,92.06,12151.92,11746.68,49.15,515.51,238.35,0.7596,97.29,61.75,4.4,0,1,0,0,0,5,9,3,Fall,4,17792.55,24538.8,14560.5,17765.62,17600.99,3315.25,103.0,101.71,23000.32,0,Saturday,2022
2022-09-04,P009,Headphones,Electronics,124,193.28,4.19,23966.72,5,0.0466,119,23000.32,80.37,9564.03,13436.29,58.42,428.53,203.9,0.9479,95.29,57.03,4.7,0,1,0,0,0,6,9,3,Fall,4,23898.6,18453.36,12813.99,18415.18,17940.53,3871.28,139.0,105.57,31392.0,0,Sunday,2022
2022-09-05,P009,Headphones,Electronics,198,163.5,20.0,32373.0,6,0.0305,192,31392.0,102.22,19626.24,11765.76,37.48,405.48,188.83,0.8659,93.67,60.6,4.5,1,0,0,0,0,0,9,3,Fall,4,23000.32,16361.28,20427.26,20562.43,18306.02,6080.37,124.0,120.29,15363.66,0,Monday,2022
2022-09-06,P009,Headphones,Electronics,81,196.97,1.91,15954.57,3,0.0374,78,15363.66,101.12,7887.36,7476.3,48.66,389.33,186.71,1.055,93.93,63.19,4.5,0,0,0,0,0,1,9,3,Fall,4,31392.0,14092.02,15600.5,20744.09,18298.13,5870.2,198.0,119.57,23051.52,0,Tuesday,2022
2022-09-07,P009,Headphones,Electronics,123,198.72,2.57,24442.56,7,0.064,116,23051.52,99.58,11551.28,11500.24,49.89,414.63,238.4,0.8336,95.73,62.65,4.3,0,0,0,0,0,2,9,3,Fall,4,15363.66,14554.32,13157.76,21957.98,18627.92,5219.38,81.0,125.71,16982.04,0,Wednesday,2022
2022-09-08,P009,Headphones,Electronics,101,180.66,11.23,18246.66,7,0.0769,94,16982.04,81.66,7676.04,9306.0,54.8,533.64,205.42,0.8795,95.93,60.92,3.9,0,0,0,0,0,3,9,3,Fall,4,23051.52,19207.2,17967.32,21640.1,18595.08,5476.28,123.0,124.14,17642.24,0,Thursday,2022
2022-09-09,P009,Headphones,Electronics,93,200.48,0.93,18644.64,5,0.0559,88,17642.24,83.0,7304.0,10338.24,58.6,372.49,195.15,1.0273,94.0,66.4,3.7,0,0,0,0,0,4,9,3,Fall,4,16982.04,17792.55,18539.25,21618.63,18565.18,5494.14,101.0,122.71,25523.2,0,Friday,2022
2022-09-10,P009,Headphones,Electronics,133,199.4,2.05,26520.2,5,0.0393,128,25523.2,102.52,13122.56,12400.64,48.59,372.21,236.34,0.8437,95.56,58.73,4.6,0,1,0,0,0,5,9,3,Fall,4,17642.24,23898.6,14882.94,21850.71,18919.85,5638.91,93.0,121.86,24791.32,0,Saturday,2022
2022-09-11,P009,Headphones,Electronics,132,199.93,0.98,26390.76,8,0.0634,124,24791.32,80.98,10041.52,14749.8,59.5,391.93,238.44,0.8385,97.33,62.6,3.7,0,1,0,0,0,6,9,3,Fall,4,25523.2,23000.32,14133.6,22106.57,19275.11,5739.5,133.0,123.0,19778.06,0,Sunday,2022
2022-09-12,P009,Headphones,Electronics,106,192.02,6.0,20354.12,3,0.0344,103,19778.06,99.65,10263.95,9514.11,48.1,527.45,199.79,0.9611,93.16,62.24,4.3,0,0,0,0,0,0,9,3,Fall,4,24791.32,31392.0,20381.45,20447.43,19255.0,4032.88,132.0,109.86,18128.84,0,Monday,2022
2022-09-13,P009,Headphones,Electronics,100,192.86,5.04,19286.0,6,0.0651,94,18128.84,83.13,7814.22,10314.62,56.9,511.84,197.03,0.9788,94.31,62.35,3.9,0,0,0,0,0,1,9,3,Fall,4,19778.06,15363.66,18325.65,20842.46,19248.44,3559.58,106.0,112.57,16653.6,0,Tuesday,2022
2022-09-14,P009,Headphones,Electronics,96,185.04,9.12,17763.84,6,0.0703,90,16653.6,85.83,7724.7,8928.9,53.62,501.16,186.31,0.9932,98.22,62.89,3.7,0,0,0,0,0,2,9,3,Fall,4,18128.84,23051.52,13408.5,19928.47,19356.61,3715.79,100.0,108.71,21445.75,0,Wednesday,2022
2022-09-15,P009,Headphones,Electronics,114,196.75,2.99,22429.5,5,0.0522,109,21445.75,86.57,9436.13,12009.62,56.0,471.67,225.46,0.8727,95.47,66.58,4.7,0,0,0,0,0,3,9,3,Fall,4,16653.6,16982.04,16298.58,20566.14,19528.18,3502.78,96.0,110.57,18797.11,0,Thursday,2022
2022-09-16,P009,Headphones,Electronics,106,186.11,8.29,19727.66,5,0.049,101,18797.11,79.7,8049.7,10747.41,57.18,430.69,189.66,0.9813,95.43,59.22,4.8,0,0,0,0,0,4,9,3,Fall,4,21445.75,17642.24,16974.08,20731.13,19588.95,3366.67,114.0,112.43,19968.3,0,Friday,2022
2022-09-17,P009,Headphones,Electronics,119,181.53,10.81,21602.07,9,0.0802,110,19968.3,92.43,10167.3,9801.0,49.08,435.04,184.17,0.9857,94.73,62.96,4.7,0,1,0,0,0,5,9,3,Fall,4,18797.11,25523.2,18430.83,19937.57,19640.2,2620.96,106.0,110.43,24002.22,0,Saturday,2022
2022-09-18,P009,Headphones,Electronics,125,195.14,2.73,24392.5,2,0.023,123,24002.22,97.51,11993.73,12008.49,50.03,398.22,200.49,0.9733,93.71,64.17,3.4,0,1,0,0,0,6,9,3,Fall,4,19968.3,24791.32,14165.64,19824.84,19968.08,2383.63,119.0,109.43,19558.11,0,Sunday,2022
2022-09-19,P009,Headphones,Electronics,100,201.63,0.95,20163.0,3,0.0375,97,19558.11,95.46,9259.62,10298.49,52.66,408.23,206.25,0.9776,92.86,60.43,3.8,0,0,0,0,0,0,9,3,Fall,4,24002.22,19778.06,23299.76,19793.42,19843.36,2385.79,125.0,108.57,18993.38,0,Monday,2022
2022-09-20,P009,Headphones,Electronics,105,193.81,3.71,20350.05,7,0.0752,98,18993.38,90.44,8863.12,10130.26,53.34,434.61,185.44,1.0451,96.64,61.23,3.1,0,0,0,0,0,1,9,3,Fall,4,19558.11,18128.84,20980.96,19916.92,19777.11,2306.32,100.0,109.29,25240.32,0,Tuesday,2022
2022-09-21,P009,Headphones,Electronics,134,200.32,0.57,26842.88,8,0.0664,126,25240.32,93.99,11842.74,13397.58,53.08,520.97,227.07,0.8822,95.51,66.81,3.6,0,0,0,0,0,2,9,3,Fall,4,18993.38,16653.6,18137.0,21143.6,20013.89,2551.82,105.0,114.71,19895.4,0,Wednesday,2022
2022-09-22,P009,Headphones,Electronics,115,189.48,6.04,21790.2,10,0.0882,105,19895.4,88.21,9262.05,10633.35,53.45,438.38,209.45,0.9047,94.05,59.98,4.6,0,0,0,0,0,3,9,3,Fall,4,25240.32,21445.75,19087.26,20922.12,20040.82,2588.24,134.0,114.86,21413.76,0,Thursday,2022
2022-09-23,P009,Headphones,Electronics,124,187.84,7.31,23292.16,10,0.0839,114,21413.76,77.95,8886.3,12527.46,58.5,448.76,232.43,0.8082,94.66,60.05,3.6,0,0,0,0,0,4,9,3,Fall,4,19895.4,18797.11,18198.84,21295.93,20147.99,2413.23,115.0,117.43,33633.99,0,Friday,2022
2022-09-24,P009,Headphones,Electronics,174,196.69,3.4,34224.06,3,0.0227,171,33633.99,96.1,16433.1,17200.89,51.14,402.98,228.98,0.859,93.92,61.17,5.0,0,1,0,0,0,5,9,3,Fall,4,21413.76,19968.3,18448.33,23248.17,20654.18,5143.42,124.0,125.29,31296.64,0,Saturday,2022
2022-09-25,P009,Headphones,Electronics,162,198.08,1.7,32088.96,4,0.0302,158,31296.64,79.11,12499.38,18797.26,60.06,461.25,232.5,0.852,94.05,63.65,4.0,0,1,0,0,0,6,9,3,Fall,4,33633.99,24002.22,15472.03,24290.23,21181.66,5990.78,174.0,130.57,17360.86,0,Sunday,2022
2022-09-26,P009,Headphones,Electronics,101,184.69,8.82,18653.69,7,0.0704,94,17360.86,89.9,8450.6,8910.26,51.32,411.14,188.8,0.9782,94.33,67.3,4.5,0,0,0,0,0,0,9,3,Fall,4,31296.64,19558.11,24538.8,23976.34,20942.4,6328.11,162.0,130.71,28333.76,0,Monday,2022
2022-09-27,P009,Headphones,Electronics,146,203.84,0.11,29760.64,7,0.0527,139,28333.76,85.34,11862.26,16471.5,58.13,371.94,238.52,0.8546,95.55,55.77,4.0,0,0,0,0,0,1,9,3,Fall,4,17360.86,18993.38,18453.36,25310.68,21271.75,6082.27,101.0,136.57,23377.77,0,Tuesday,2022
2022-09-28,P009,Headphones,Electronics,122,199.81,1.45,24376.82,5,0.0433,117,23377.77,83.62,9783.54,13594.23,58.15,459.31,192.53,1.0378,93.14,59.17,4.0,0,0,0,0,0,2,9,3,Fall,4,28333.76,25240.32,16361.28,25044.6,21505.63,6126.44,146.0,134.86,24208.8,0,Wednesday,2022
2022-09-29,P009,Headphones,Electronics,135,183.4,10.08,24759.0,3,0.0237,132,24208.8,97.19,12829.08,11379.72,47.01,502.79,223.55,0.8204,95.51,64.1,3.6,0,0,0,0,0,3,9,3,Fall,4,23377.77,19895.4,14092.02,25660.8,21842.85,5726.05,122.0,137.71,23302.08,0,Thursday,2022
2022-09-30,P009,Headphones,Electronics,127,187.92,7.7,23865.84,3,0.0294,124,23302.08,84.39,10464.36,12837.72,55.09,377.24,198.38,0.9473,98.43,59.59,3.8,0,0,0,0,0,4,9,3,Fall,4,24208.8,21413.76,14554.32,25930.56,22134.45,5533.88,135.0,138.14,32323.98,0,Friday,2022
2022-10-01,P009,Headphones,Electronics,188,185.77,9.26,34924.76,14,0.0786,174,32323.98,102.0,17748.0,14575.98,45.09,454.77,199.87,0.9295,95.99,60.34,4.2,0,1,0,0,0,5,10,4,Fall,4,23302.08,33633.99,19207.2,25743.41,22571.67,5244.53,127.0,140.14,27627.21,0,Saturday,2022
2022-10-02,P009,Headphones,Electronics,165,180.57,11.27,29794.05,12,0.0739,153,27627.21,77.22,11814.66,15812.55,57.24,394.5,197.44,0.9146,93.86,60.73,3.9,0,1,0,0,0,6,10,4,Fall,4,32323.98,31296.64,17792.55,25219.21,22899.49,4757.76,188.0,140.57,17494.83,0,Sunday,2022
2022-10-03,P009,Headphones,Electronics,93,201.09,1.77,18701.37,6,0.0652,87,17494.83,80.71,7021.77,10473.06,59.86,400.67,217.0,0.9267,94.03,60.25,3.9,0,0,0,0,0,0,10,4,Fall,4,27627.21,17360.86,23898.6,25238.35,22686.04,4721.01,165.0,139.43,26771.6,0,Monday,2022
2022-10-04,P009,Headphones,Electronics,142,196.85,3.15,27952.7,6,0.0429,136,26771.6,78.06,10616.16,16155.44,60.35,377.53,233.73,0.8422,94.64,58.58,3.8,0,0,0,0,0,1,10,4,Fall,4,17494.83,28333.76,23000.32,25015.18,22811.74,4585.27,93.0,138.86,22629.04,0,Tuesday,2022
2022-10-05,P009,Headphones,Electronics,123,190.16,7.11,23389.68,4,0.0339,119,22629.04,91.37,10873.03,11756.01,51.95,516.76,221.19,0.8597,94.81,59.35,3.8,0,0,0,0,0,2,10,4,Fall,4,26771.6,23377.77,31392.0,24908.22,22519.65,4638.26,142.0,139.0,25056.0,0,Wednesday,2022
2022-10-06,P009,Headphones,Electronics,142,185.6,9.26,26355.2,7,0.0561,135,25056.0,87.25,11778.75,13277.25,52.99,414.2,221.22,0.839,94.84,66.92,3.6,0,0,0,0,0,3,10,4,Fall,4,22629.04,24208.8,15363.66,25029.25,22842.72,4628.01,123.0,140.0,24718.0,0,Thursday,2022
2022-10-07,P009,Headphones,Electronics,145,181.75,10.75,26353.75,9,0.0687,136,24718.0,102.95,14001.2,10716.8,43.36,382.23,234.81,0.774,95.19,60.92,4.1,0,0,0,0,0,4,10,4,Fall,4,25056.0,23302.08,23051.52,25231.52,22898.27,4570.52,142.0,142.57,31245.47,0,Friday,2022
2022-10-08,P009,Headphones,Electronics,171,191.69,5.5,32778.99,8,0.0521,163,31245.47,83.05,13537.15,17708.32,56.67,429.1,231.7,0.8273,94.78,64.65,4.2,0,1,0,0,0,5,10,4,Fall,4,24718.0,32323.98,16982.04,25077.45,23373.72,4301.87,145.0,140.14,26435.08,0,Saturday,2022
2022-10-09,P009,Headphones,Electronics,139,198.76,2.69,27627.64,6,0.0464,133,26435.08,89.85,11950.05,14485.03,54.79,488.56,182.54,1.0889,95.69,67.16,4.7,0,1,0,0,0,6,10,4,Fall,4,31245.47,27627.21,17642.24,24907.15,23666.82,4206.65,171.0,136.43,24826.25,0,Sunday,2022
2022-10-10,P009,Headphones,Electronics,129,198.61,1.7,25620.69,4,0.0345,125,24826.25,90.19,11273.75,13552.5,54.59,364.02,203.19,0.9775,95.45,60.63,4.3,0,0,0,0,0,0,10,4,Fall,4,26435.08,17494.83,25523.2,25954.49,23643.58,2694.46,139.0,141.57,23889.92,0,Monday,2022
2022-10-11,P009,Headphones,Electronics,135,186.64,8.54,25196.4,7,0.0571,128,23889.92,98.15,12563.2,11326.72,47.41,410.94,207.51,0.8994,95.52,61.09,4.1,0,0,0,0,0,1,10,4,Fall,4,24826.25,26771.6,24791.32,25542.82,23613.54,2767.95,129.0,140.57,26178.1,0,Tuesday,2022
2022-10-12,P009,Headphones,Electronics,136,201.37,0.53,27386.32,6,0.0467,130,26178.1,76.42,9934.6,16243.5,62.05,446.74,239.32,0.8414,95.98,61.12,3.9,0,0,0,0,0,2,10,4,Fall,4,23889.92,22629.04,19778.06,26049.83,23826.87,2452.32,135.0,142.43,23620.06,0,Wednesday,2022
2022-10-13,P009,Headphones,Electronics,129,200.17,1.31,25821.93,11,0.0898,118,23620.06,76.19,8990.42,14629.64,61.94,529.31,205.58,0.9737,97.0,65.71,4.0,0,0,0,0,0,3,10,4,Fall,4,26178.1,25056.0,18128.84,25844.7,24009.91,2604.64,136.0,140.57,22931.3,0,Thursday,2022
2022-10-14,P009,Headphones,Electronics,127,192.7,5.64,24472.9,8,0.0697,119,22931.3,102.83,12236.77,10694.53,46.64,411.91,239.16,0.8057,96.41,62.72,4.4,0,0,0,0,0,4,10,4,Fall,4,23620.06,24718.0,16653.6,25589.45,24219.17,2812.69,129.0,138.0,30245.15,0,Friday,2022
2022-10-15,P009,Headphones,Electronics,165,195.13,4.51,32196.45,10,0.0663,155,30245.15,102.29,15854.95,14390.2,47.58,478.73,201.56,0.9681,94.91,61.82,5.0,0,1,0,0,0,5,10,4,Fall,4,22931.3,31245.47,21445.75,25446.55,24512.48,2483.59,127.0,137.14,32675.97,0,Saturday,2022
2022-10-16,P009,Headphones,Electronics,180,184.61,9.02,33229.8,3,0.0203,177,32675.97,102.75,18186.75,14489.22,44.34,509.46,221.23,0.8345,95.61,64.5,4.2,0,1,0,0,0,6,10,4,Fall,4,30245.15,26435.08,18797.11,26338.11,24975.11,3713.32,165.0,143.0,25602.64,0,Sunday,2022
2022-10-17,P009,Headphones,Electronics,134,195.44,3.02,26188.96,3,0.0295,131,25602.64,79.71,10442.01,15160.63,59.22,388.57,223.45,0.8746,95.37,61.84,4.2,0,0,0,0,0,0,10,4,Fall,4,32675.97,24826.25,19968.3,26449.02,25162.92,3672.0,180.0,143.71,24839.64,0,Monday,2022
2022-10-18,P009,Headphones,Electronics,130,197.14,3.11,25628.2,4,0.0337,126,24839.64,84.58,10657.08,14182.56,57.1,397.24,218.72,0.9013,97.23,64.69,4.5,0,0,0,0,0,1,10,4,Fall,4,25602.64,23889.92,24002.22,26584.69,25190.84,3578.03,134.0,143.0,27924.43,0,Tuesday,2022
2022-10-19,P009,Headphones,Electronics,160,184.93,9.14,29588.8,9,0.061,151,27924.43,82.35,12434.85,15489.58,55.47,399.47,230.89,0.8009,95.47,61.29,4.3,0,0,0,0,0,2,10,4,Fall,4,24839.64,26178.1,19558.11,26834.17,25469.71,3605.73,130.0,146.43,23399.68,0,Wednesday,2022
2022-10-20,P009,Headphones,Electronics,137,182.81,10.57,25044.97,9,0.0665,128,23399.68,78.21,10010.88,13388.8,57.22,425.6,199.85,0.9147,96.23,60.56,4.0,0,0,0,0,0,3,10,4,Fall,4,27924.43,23620.06,18993.38,26802.69,25616.59,3639.28,160.0,147.57,24042.0,0,Thursday,2022
2022-10-21,P009,Headphones,Electronics,125,200.35,1.4,25043.75,5,0.0418,120,24042.0,92.3,11076.0,12966.0,53.93,444.96,194.62,1.0294,96.92,62.94,4.9,0,0,0,0,0,4,10,4,Fall,4,23399.68,22931.3,25240.32,26961.36,25576.65,3462.26,137.0,147.29,27311.88,0,Friday,2022
2022-10-22,P009,Headphones,Electronics,143,203.82,0.03,29146.26,9,0.0659,134,27311.88,86.39,11576.26,15735.62,57.61,504.44,185.99,1.0959,93.7,62.31,4.0,0,1,0,0,0,5,10,4,Fall,4,24042.0,30245.15,19895.4,26542.32,25823.86,3163.17,125.0,144.14,37941.75,0,Saturday,2022
2022-10-23,P009,Headphones,Electronics,198,200.75,1.32,39748.5,9,0.0461,189,37941.75,85.05,16074.45,21867.3,57.63,368.46,234.81,0.8549,96.64,63.0,4.1,0,1,0,0,0,6,10,4,Fall,4,27311.88,32675.97,21413.76,27294.57,26374.8,4973.23,143.0,146.71,26368.41,0,Sunday,2022
2022-10-24,P009,Headphones,Electronics,147,187.01,8.23,27490.47,6,0.0462,141,26368.41,78.27,11036.07,15332.34,58.15,475.77,200.72,0.9317,96.9,61.4,3.1,0,0,0,0,0,0,10,4,Fall,4,37941.75,25602.64,33633.99,27403.97,26132.61,4938.11,198.0,148.57,29311.28,0,Monday,2022
2022-10-25,P009,Headphones,Electronics,152,196.72,3.95,29901.44,3,0.0215,149,29311.28,83.57,12451.93,16859.35,57.52,379.86,212.45,0.926,95.88,68.4,4.1,0,0,0,0,0,1,10,4,Fall,4,26368.41,24839.64,31296.64,28042.78,26066.43,4839.34,147.0,151.71,24608.79,0,Tuesday,2022
2022-10-26,P009,Headphones,Electronics,133,193.77,3.8,25771.41,6,0.0499,127,24608.79,77.24,9809.48,14799.31,60.14,424.3,201.17,0.9632,95.32,65.07,4.6,0,0,0,0,0,2,10,4,Fall,4,29311.28,27924.43,17360.86,27569.11,26308.03,5012.03,152.0,147.86,33187.4,0,Wednesday,2022
